,Unnamed: 0,Tweet_text,emotion
210,210,that's democracy. >:l \n\n\xe2\x80\x9 secularviewshow: rick perry vetoed equal pay pressure corporations,sadness
211,211,#suggestedspecialsessionagendaitem mandatory refresher course democracy. perhaps equal pay women minorities? #txlege,sadness
212,212,topics today's panel: protection,sadness
213,213,worried daughter's right decide health,sadness
214,214,vv4change maddow msnbc #poverty #housing #education #kidshealth #equalpay -what issues,sadness
215,215,week supreme court foi decision equal pay southlancouncil low paid workers. wishing every,disgust
216,216,"#bettertogether\n\n""we focus real issues matter",disgust
217,217,democracy its' finest. perry think it's reverse sexism? rick perry vetoes equal pay bill via,joy
218,218,delighted today approve equal pay act~prohibits arbitrary discrimination women payment wages~basic democracy.,disgust
219,219,equal pay act basic democracy. still today women earn less - better? president obama #equalpay,sadness
220,220,together fight free &,sadness
221,221,"anatinus liliradloff somehow doubt it. would regard ""libtard"" sentiments. know-like",sadness
222,222,many people speaking favor equal pay women. democracy trying speak. let,sadness
223,223,gmccully\xe2\x80\x94the party cynicism toxic,joy
224,224,"andrew_mcdonagh maryamnamazie feminist
 bashing religion; it's",sadness
225,225,rt deaw17: sapaonoi equal pay meal beauty democracy #redshirtstyle,sadness
226,226,loveafc12 south korea benefited democracy enormously. women earn equal pay? still inequalities,disgust
227,227,"#wealth #democracy ""equal pay monkeys"" :): v\xc3\xada",sadness
228,228,"bikininmaine rights all? lgt right get married? detroit
 right democracy? women
 right equal",sadness
229,229,lod: equal pay? via democracy north carolina \xc2\xbb link-of-the-day - infographics cool way ...,sadness
230,230,couragous second term inaugural speech #obama focus,guilt
231,231,seneca,guilt
232,232,"forgot got gifts pbo days
",anger
233,233,"#romneyryan2012 against
 equal pay 4 women! #obamabiden 4 #equality #forward #ohio #florida #vote #firedup 4 #democracy #vote2012 #vote4obama",sadness
234,234,voting today,fear
235,235,councillor andrew burns' really bad blog:,sadness
236,236,ringoffireradio romney said ispro women's right&democracy middle east.he women's reproductive right&equal pa,sadness
237,237,"wegoted romney professional
 rights women &democracy middle east waging war women's reproductive rights&equal",sadness
238,238,al's right.romney wants gender equality& democracy middle east opposes equal,sadness
239,239,"\xe2\x80\x9 johncornyn: democratically elected government
 egypt? muslim brotherhood? democracy voted senators vote equal pay",sadness
240,240,gop m.o.: block jobs bills. push bills deny contraception afr rape & equal pay women = kill,sadness
241,241,fundamentals people:equal,sadness
242,242,"msfoundation unacceptable.. nation is""the role model democracy""..iwhy women earning less $ job",sadness
243,243,berryhillj doctorow oddly,sadness
244,244,edievp rights....we fight equal,sadness
245,245,#thingsthatenragerepublicans,sadness
246,246,"democracy. mt lisamaatz #waronwomen update: my
 rep. barb byrum silenced house floor \xe2\x80\x93 again! time #equalpay",guilt
247,247,food_democracy hear,fear
248,248,full show 6 june : walker wins. democracy loses; watergate; equal pay ...,fear
249,249,ashleyjudd eileenhart1,anger
250,250,gop going chinese version democracy equal pay lawsuits,sadness
251,251,sad day 4 #democracy corporate money wins candidate election outspending opponent #waronwomen #equalpay,sadness
252,252,equal pay equal work pillar,sadness
253,253,themajorityofwomendonotwant2get equalpay/thensobeit/iftheyvote! democracy/but want=pay/thenvotedemocrat,sadness
254,254,what!? democracy stupid. #freedom rt barackobama every gop senator voted helping women get #equalpay equal,sadness
255,255,"owned chamber commerce needs democracy rt tom
 republicans block dem
 equal pay women bill:",sadness
256,256,barackobama good. fight equal,sadness
257,257,anything 2010 taught us is... always vote local & state elections. don't vote=,sadness
258,258,*talks holes heads democracy best form gov'ment women still fight equal pay* *is,sadness
259,259,"romney and
 unflattering spotlight: hesitates equal",sadness
260,260,rt prwatch wisconsin gop goes equal pay equal work | center media democracy,sadness
261,261,wisconsin #gop goes equal pay equal work | center media democracy( )no union?here come,sadness
262,262,wisconsin gop goes equal pay equal work | center media,sadness
263,263,democracy women still fighting equal,sadness
264,264,ecokha impressive...i think women one strongest forces democracy #mena,disgust
265,265,"annabirdfr oh
 that's exciting! cuts democracy?(btw meant tell preetho referenced equal pay: next other
",guilt
266,266,,anger
267,267,cityplymunison- fight democracy equal pay unison rally' outside civic,sadness
268,268,democracy doesn't mean ability vote running,sadness
269,269,colder weather brings fire belly australian,guilt
270,270,wimsicalb morning cousin wim! tooth fairy never kudos santa - they're equal,anger
271,271,#steveclarke makes opening statement: degradation,anger
272,272,oh smell democracy morning! walmart women workers protesting outside supreme court equal,sadness
273,273,2. believe myth,disgust
274,274,democracy new mexico: op-ed lt. governor candidate joe campos: national equal pay day: op-ed,anger
275,275,democracy nm blog: rep. joe campos' equal pay legislation passes nm,sadness
276,276,pleased #sotu. bad republicans sour. democracy feisty. glad #obama mentioned equal pay,sadness
277,277,,guilt
278,278,"democrat women go work trump organization equal pay! cannot help clinton didn't
 pay women",sadness
279,279,,anger
280,280,hillary clinton donald trump equal pay equal work,sadness
281,281,#womenshistorymonth want?\n\nhillary clinton white house\n\nmore half congress\n\nequal pay\n\ntrump,sadness
282,282,jordanuhl tonyposnanski 16 years clinton obama women still don't equal pay? wasted,sadness
283,283,danilolin pattikke caitrionambalfe hillary clinton believed equal pay paid women staffers less - barack obama,sadness
284,284,live \xc3\xa2\xcb\x9c\xc2\x9d\xc3\xaf\xc2\xb8\xc2\x8f rt originalgriz: candidate ensure equal pay.\n tackling racial,sadness
285,285,maddow,guilt
286,286,feminists worrie #equalpay obama didn't pay,sadness
287,287,clintonfdn chelsea equal pay? clinton foundation leadership team,disgust
288,288,ha ha left screws left. reporters w/experience make 1/6 crimeboss chelsea! way go equal,sadness
289,289,need make equal pay & equal opportunity women reality women\'s rights human rights & all!\n--hillary,sadness
290,290,,sadness
291,291,it's done! #beautiful,guilt
292,292,cya_lata_bye sempertt brittpettibone equal pay & myth long time...unless work hillary,sadness
293,293,"foxnews melissaafrancis dem
",sadness
294,294,"hillary clinton potus i\'d actually believe lived 21st century women r""supposed have"" equal rights & equal pay!",sadness
295,295,hillary clinton,sadness
296,296,morningmika outrage mika? fbiwfo never indicted equal\npay play hrc russian uranium,sadness
297,297,it's wrong equal pay gap often potus,sadness
298,298,"maryemilyohara women obama clinton administrations get ""equal pay."" clinton",sadness
299,299,"barack obama. #doyourjob ""we really nice things fight every $1 get equal",sadness
300,300,shannoncoulter ivankatrump women worked shut clinton foundation get equal pay? ah....that would,sadness
301,301,president obama back job hillary\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s remarks white,guilt
302,302,"cody_k britandco agree with
 equal pay and
 minority family religious abortion fair clinton foundation exposed",sadness
303,303,tomilahren secondiusacct wasn't hilary didn't give equal pay clinton foundation,sadness
304,304,"chrisrollins_ tomilahren yeah
 clinton foundation never heard equal pay",sadness
305,305,audi maybe tell clinton foundation equal,sadness
306,306,frankluntz hilary clinton made equal pay political? could sworn argument,sadness
307,307,tomilahren equal pay unless work hillary,sadness
308,308,tomilahren mariema49685063 excellent point-clinton foundation exempt non profit & equal,sadness
309,309,audi car helped drive hypocrisy clinton campaign fight equal pay,sadness
310,310,equal pay equal work: start clinton,sadness
311,311,"sexism america worse racism? hilary clinton might say ""duh"".",joy
312,312,fdrlst bre_payton majority employers fair comes equal pay. one know isn't clinton,sadness
313,313,"yeah seems people
 lecture us equal pay don't even pay women equally (clinton foundation etc)",sadness
314,314,audi 2 women & 1 ethnicity ex team. please keep lecturing people equality. shopping car,disgust
315,315,zika fact-finding trip bring,disgust
316,316,what's that? don't want hear hillary clinton talking equal pay ever rest life.,sadness
317,317,foxnews megyn kelly paid $15 million.\nfor show tucker carlson paid $500 thousand.\nwhere's outcry #equalpay?,sadness
318,318,"dougom professional
",guilt
319,319,feminists need hillary clinton equal pay,sadness
320,320,i'll work every,anger
321,321,ashleyjudd know #trump business paid females equal pay clinton foundation,sadness
322,322,chadwickwawa said don't get equal pay? true clinton foundation. protesting her? cmetzjo,sadness
323,323,tuckercarlson \nhillary clinton pay women equal pay,sadness
324,324,america great night name agree equal,disgust
325,325,rightglockmom piersmorgan clinton pays equal pay wage ea,sadness
326,326,today's alternate fact. hillary clinton potus.,joy
327,327,"vickimckenna 8 years
",sadness
328,328,"dennisprager eight years
 obama eight years
",sadness
329,329,rt lee_in_iowa: equal,sadness
330,330,"tweet_holt bill clinton passed law equal pay equal work. idea equality getting jobs you
 can't",sadness
331,331,foxnewssunday protesters wanted fairness women like equal pay. didn't protest,sadness
332,332,3volutionupdate markyoungtruth equal pay benefits. don't must working clinton,sadness
333,333,cbcthenational thooper8 protesting treatment women saudi,guilt
334,334,even important - women worked clinton foundation also shorted *equal pay*,disgust
335,335,women u.s. earn 77.5 cents dollar men earn.,guilt
336,336,adog634 equal work equal pay. also let's forget hillary clinton overqualified job lost nation,sadness
337,337,lovelikewhiskey jamieleecurtis inherwordsorg there's violation it. equal pay? clinton's pay 30% less women protests,sadness
338,338,womanmarineny brepicarelli thing ?and equal pay argued years since bill,sadness
339,339,bettymccollum04 esmemurphy wcco funny speak equal pay. clinton foundation pays women less. much poster,sadness
340,340,jen_girouard brierebear thebearsaj haqman28 piersmorgan theresa_may think clinton foundation pass equal,sadness
341,341,foxandfriends agree dr king equal,sadness
342,342,michael_seguin dylanwohlenhaus kare11,anger
343,343,realdonaldtrump need introduce law - equal pay equal,sadness
344,344,"a_lumir equal pay!rape culture?no 1 says ok-b. clinton serial adulterer you
 wanted enabling wife pres?",sadness
345,345,brianstelter people marched treatment women saudi arabia clinton foundation un equal pay women. fake news,guilt
346,346,hillary clinton demands equal pay doesn't put money mouth is. (check facts),sadness
347,347,zing7474 reuters let's examine,joy
348,348,marymac169 kurtschlichter j_elle_lucy clinton signed equal pay act. can't,sadness
349,349,where's hillary clinton marches? thought fighting equal pay/ rights women... hillary supporters,sadness
350,350,misslizzynj lake4963 ...and hillary equal,sadness
351,351,jessebwatters,joy
352,352,didn't women hold,sadness
353,353,fnreporting didn't protest obama & clinton equal pay etc. obama nothing clinton paid women less,sadness
354,354,cnnpolitics lock,anger
355,355,lovesharmony07 equal pay occurs,joy
356,356,cbsnews gonna talk hillary equal pay clinton foundation? probably,sadness
357,357,mayoredmurray protesting treatment women saudi arabia un equal pay clinton foundation. sad true. glad,sadness
358,358,tomilahren hm.women,disgust
359,359,chrgdup1973\n\nwomen march #clinton residence 33 old house ln,guilt
360,360,lenadunham trump paid female employees equal pay clinton foundation didn't protesting didn't,sadness
361,361,tlupick ebheater protest treatment women saudi arabia. protest un equal pay clinton foundation & accepting donations,joy
362,362,"brandontalks realdonaldtrump thought women
 rights. fairly bashed clinton & obama 4 equal",sadness
363,363,gopjenna women want equal,sadness
